,Bigram Frequency,Bigram Average Frequency,Bigram Frequency with Position,Bigram Average Frequency with Position,Bigram Independent Probabilities,Mean Edit Distance,Transition Probability,Average Transition Probability,Transition Log Probability
7605,4328.0,721.3333333333334,301,50.166666666666664,3.4724018742237785e-15,6.453,4.2381066754759006e-10,0.06735913251956732,31.135861047278883
7606,1496.0,498.6666666666667,298,99.33333333333333,4.497099111667152e-08,5.5473,2.755119098763981e-07,0.04875600079663671,21.79138197899684
7607,1658.0,331.6,267,53.4,2.2377987488990118e-13,6.345,4.642493745093587e-10,0.04641718095881602,31.004380982477826
7608,1027.0,513.5,145,72.5,1.0465551846836047e-05,5.6705,5.165481235368206e-07,0.02680881989397647,20.8845939020452
7609,1992.0,498.0,258,64.5,1.8617501841044878e-11,5.6557,1.4715989517374077e-07,0.07266047706406767,22.696112110461144
7610,1657.0,276.1666666666667,547,91.16666666666667,3.819904378583144e-17,6.7494,7.19004002515818e-11,0.05396241946351568,33.69520924195086
7611,1699.0,212.375,221,27.625,7.754038157476317e-23,7.7597,1.6494159000004272e-14,0.04185361910923835,45.78503810841381
7612,1815.0,453.75,354,88.5,4.283614126847202e-10,5.724,1.6615213386810059e-07,0.07414541845238212,22.520991842736464
7613,1305.0,186.42857142857142,224,32.0,1.2358735110516813e-20,7.5668,1.9807902475179846e-12,0.05007820123534621,38.877061022119676
7614,2428.0,485.6,636,127.2,2.1375082310985236e-13,5.8978,6.139255274360707e-09,0.0671233572805947,27.27928919466932
7615,3504.0,584.0,1215,202.5,9.321365907211143e-15,6.3848,1.7784331664691137e-09,0.08058508969335786,29.066746095057564
7616,409.0,136.33333333333334,28,9.333333333333334,1.5150031559604284e-09,5.7082,7.931974749371444e-09,0.023981495618005777,26.909672769083972
7617,951.0,158.5,88,14.666666666666666,3.038506092214908e-19,6.6068,9.284347296679575e-13,0.03133061516675616,39.97026474340114
7618,2798.0,466.3333333333333,584,97.33333333333333,4.861104406727005e-15,6.358,8.294368934936387e-10,0.07325679573348504,30.167148728882534
7619,1278.0,255.6,288,57.6,1.0659462297010823e-13,5.9606,2.2576184772076498e-09,0.05818448860213198,28.7225511533256
7620,4018.0,574.0,1025,146.42857142857142,7.819158006018805e-17,7.076,4.780374342506692e-10,0.09212651786484527,30.962157351393163
7621,1748.0,249.71428571428572,436,62.285714285714285,8.810298216181421e-19,7.3603,3.220607697482376e-12,0.05285720601171767,38.17580420203998
7622,2448.0,612.0,370,92.5,5.220961428956474e-10,5.394,2.1563744276720136e-07,0.07743798233798119,22.14488895827109
7623,941.0,313.6666666666667,309,103.0,3.303002477605102e-08,5.8222,1.082949627797041e-07,0.040450291092495524,23.13853052506724
7624,792.0,198.0,278,69.5,1.8850108868141565e-11,5.7896,8.641507874857155e-08,0.06649131493692705,23.46414168585688
7625,2027.0,506.75,343,85.75,3.109244184716073e-10,5.4452,3.2406630953233053e-07,0.08287794625603886,21.557207620714305
7626,3702.0,617.0,200,33.333333333333336,2.5620146728007114e-16,6.6719,1.0937040877896321e-11,0.042644446256588885,36.41198658792091
7627,2254.0,375.6666666666667,782,130.33333333333334,3.192149816317673e-16,6.3783,3.6979621469349375e-10,0.06622093488222647,31.332550491765033
7628,1044.0,208.8,238,47.6,9.710539915443977e-15,6.3813,6.103417233927661e-10,0.04826733206557503,30.609663731435727
7629,2422.0,605.5,236,59.0,2.6470794367265642e-11,5.845,1.404686577659158e-07,0.07209911027575239,22.76324840088198
7630,2337.0,584.25,402,100.5,1.7381641315467656e-10,5.9974,2.6615115679305442e-08,0.05464134651358591,25.16317892232648
7631,2002.0,333.6666666666667,448,74.66666666666667,2.559575832153658e-15,6.2537,1.0660811014738558e-09,0.0755916422437501,29.805035659563192
7632,1868.0,373.6,676,135.2,1.4277126029491797e-13,6.0253,1.7645577734413447e-09,0.056171938506840276,29.078046187771807
7633,2773.0,462.1666666666667,919,153.16666666666666,4.508816592117495e-16,6.6654,6.594781695945486e-10,0.07118689541095705,30.497956045483164
7634,4196.0,599.4285714285714,953,136.14285714285714,3.1054957674111606e-17,7.0149,1.3836693459570537e-09,0.1036740961361639,29.428853629177453
7635,3833.0,547.5714285714286,1024,146.28571428571428,9.634521277061493e-17,7.0483,1.6468652028102345e-09,0.10569954480720987,29.177630379793758
7636,1686.0,421.5,190,47.5,5.914186073463483e-11,5.4983,2.3043938066605997e-08,0.0533448850001968,25.37103747358278
7637,2322.0,464.4,632,126.4,7.717139696312065e-13,5.6962,1.7637434929598914e-08,0.07804550907700836,25.75678399885145
7638,5579.0,619.8888888888889,822,91.33333333333333,5.407106948294928e-21,7.7307,5.306828937032152e-12,0.09440282876478005,37.455287093700015
7639,2100.0,525.0,141,35.25,2.4559151435053496e-10,5.6593,4.352591533183255e-08,0.05930955317299955,24.453550121628947
7640,2251.0,321.57142857142856,445,63.57142857142857,1.971852480069263e-19,6.9562,2.6747350834199886e-11,0.06687340231713478,35.12181303552295
7641,1060.0,212.0,260,52.0,3.1109886268322764e-14,6.3735,1.5090254955157206e-09,0.05493053093810536,29.303735673076357
7642,1036.0,345.3333333333333,395,131.66666666666666,4.477760077042282e-08,5.7139,3.848639251596182e-06,0.0826154819956969,17.987220121434547
7643,1051.0,210.2,229,45.8,5.289260541029462e-14,6.1146,4.955876084517523e-09,0.06510114606543001,27.58821273884169
7644,1757.0,292.8333333333333,487,81.16666666666667,4.616577911773417e-16,6.5068,6.228445120007088e-10,0.07068014882132112,30.58040889760381
7645,686.0,171.5,246,61.5,1.1274631812600544e-11,5.8082,2.2403191092811055e-08,0.05309475818845819,25.41172051583928
7646,3173.0,396.625,336,42.0,1.0889948814246458e-20,7.3276,2.6681429771245286e-11,0.0876235632210068,35.125373065821066
7647,1779.0,355.8,430,86.0,1.0180776649433432e-12,5.9556,4.812705878603172e-08,0.09007972380036117,24.30857650127428
7648,2536.0,362.2857142857143,548,78.28571428571429,1.1975388314856247e-17,7.0019,2.056742288482493e-11,0.06494945960052949,35.50084800946094
7649,3219.0,402.375,693,86.625,6.1935406117514314e-21,7.6118,3.6538830473859145e-12,0.07182497181549251,37.993706681381525
7650,2417.0,345.2857142857143,657,93.85714285714286,7.782665355106057e-18,7.0132,2.5118511614182037e-11,0.06640817489937008,35.21245806322792
7651,3673.0,524.7142857142857,455,65.0,2.6871952641299967e-18,7.2113,8.901635707462076e-12,0.05917841280953304,36.7090666778258
7652,2671.0,445.1666666666667,846,141.0,8.158068786845871e-16,6.4859,3.5155848005428297e-09,0.08775051970541113,28.083588159377676
7653,3818.0,545.4285714285714,1047,149.57142857142858,5.690190296478801e-17,7.1103,1.3451718932810067e-09,0.103349562547093,29.469562314112412
7654,3754.0,536.2857142857143,1118,159.71428571428572,5.4663122329289553e-17,6.5943,7.708712703163243e-11,0.07521965164520096,33.59471908268957
7655,506.0,168.66666666666666,125,41.666666666666664,4.27144621069862e-09,5.6816,3.900748729979039e-07,0.05226724332240621,21.28974559527446
7656,3050.0,610.0,732,146.4,4.7109100364703174e-12,5.6408,4.99564088672893e-08,0.09056108177489866,24.254754987028214
7657,3323.0,553.8333333333334,811,135.16666666666666,1.5997330290343095e-14,6.1832,4.762090774210775e-10,0.06834782656131291,30.967685827581725
7658,2708.0,451.3333333333333,989,164.83333333333334,6.08832751004106e-15,6.1515,8.341911941188034e-10,0.07330915272157104,30.158902865929857
7659,3000.0,500.0,986,164.33333333333334,1.5632259611103581e-15,6.6155,7.155987537462453e-09,0.09590333215001601,27.05820197912534
7660,2670.0,445.0,709,118.16666666666667,1.5470119301891594e-14,6.1719,3.996985670701777e-09,0.08916954978677583,27.89844045331811
7661,3205.0,801.25,104,26.0,6.811253396073478e-10,5.9756,1.02795104233255e-08,0.04662964100266863,26.535653203386143
7662,1561.0,390.25,260,65.0,9.900218197770735e-11,6.0418,2.2144128883431753e-09,0.036102984098664796,28.750428609089614
7663,3675.0,525.0,960,137.14285714285714,4.8555080266408446e-17,7.0136,3.6139519903548014e-10,0.08930729410048648,31.365703608065992
7664,1230.0,246.0,457,91.4,1.8985910659193674e-14,6.1984,2.257199385979369e-10,0.04187343227124101,32.0447470866316
7665,2091.0,522.75,224,56.0,2.1701912661969974e-10,5.8236,1.639878247656495e-08,0.05040441757990248,25.861836052805927
7666,3769.0,628.1666666666666,668,111.33333333333333,8.598395376855086e-14,6.0195,9.111805339519924e-09,0.0988440551025805,26.709615927694085
7667,1975.0,658.3333333333334,340,113.33333333333333,1.8879566722642565e-07,5.8198,5.702745076236228e-07,0.05639190833858659,20.741840121328543
7668,1238.0,619.0,175,87.5,1.90013904954918e-05,5.7848,2.6993500435318563e-06,0.0405335649204053,18.498956496068036
7669,1188.0,169.71428571428572,426,60.857142857142854,5.238653885068936e-20,7.1603,3.175872054703312e-12,0.052775119088866417,38.19598434636998
7670,1761.0,293.5,549,91.5,4.630069123495758e-16,6.2936,5.910367710811372e-10,0.07021854280869919,30.656033059069554
7671,4829.0,482.9,676,67.6,2.1281590224178014e-24,9.1632,3.397998595355008e-13,0.09139769985058228,41.42037997738638
7672,4142.0,591.7142857142857,1038,148.28571428571428,2.7136505605729574e-16,6.9791,1.8693117071842913e-09,0.10719804335878766,28.994845695864473
7673,1175.0,587.5,425,212.5,3.0068459401092858e-05,5.7025,2.4701413978749853e-05,0.07049859365870176,15.305046846321465
7674,1258.0,419.3333333333333,376,125.33333333333333,7.240242609526005e-08,5.8928,1.2472243346232372e-06,0.06594606937981225,19.612847587444463
7675,2532.0,361.7142857142857,708,101.14285714285714,3.1842606116336474e-18,7.0479,2.8888806868539174e-11,0.06744813664856218,35.01069842311866
7676,1276.0,212.66666666666666,358,59.666666666666664,3.772475007830896e-17,6.5909,6.279187806720159e-12,0.03978670135869544,37.212559175549714
7677,3653.0,608.8333333333334,726,121.0,7.58810606490492e-14,6.0663,5.348395294557244e-09,0.09247576597516251,27.478246756464095
7678,3465.0,693.0,555,111.0,6.205832038918718e-13,6.1348,4.0476971455287786e-08,0.08787935458235062,24.558323409528402
7679,2821.0,403.0,898,128.28571428571428,5.987138732630434e-18,6.7149,5.90868769843296e-11,0.07302961380487763,33.97837129596224
7680,2730.0,341.25,627,78.375,5.801736238691977e-21,7.6815,1.1542253880881611e-12,0.06400723432636418,39.65621216897428
7681,2037.0,254.625,236,29.5,3.4443158101007786e-22,8.156,4.3705101769015724e-13,0.05808355822519377,41.05726353579492
7682,4240.0,706.6666666666666,992,165.33333333333334,4.0208248280764273e-14,5.9015,1.465218908614248e-09,0.07865707897445781,29.346236629762736
7683,2735.0,683.75,370,92.5,1.672921321036819e-10,5.97,2.124371620853112e-07,0.07724524385207156,22.166460502275932
7684,1123.0,280.75,448,112.0,3.312762541214283e-11,5.7353,1.4199503546257744e-07,0.07222909833480826,22.747656174190915
7685,1913.0,382.6,397,79.4,1.5630458467102524e-13,5.6388,1.6881294850920951e-09,0.05581774030526006,29.141927286235198
7686,2820.0,470.0,853,142.16666666666666,5.270550020233307e-16,6.696,1.3533177370451955e-10,0.05840163043229083,32.78278034840394
7687,2751.0,343.875,560,70.0,3.123757897730242e-20,7.7109,4.674390414225548e-13,0.05847530534412605,40.96028699767243
7688,1013.0,253.25,216,54.0,5.444318709827463e-11,5.7967,2.473593963680234e-07,0.07922971044369428,21.946887960445462
7689,794.0,198.5,36,9.0,1.4938537457632127e-11,5.9809,7.563715218967566e-10,0.030184862009694214,30.300185903396315
7690,3501.0,583.5,616,102.66666666666667,1.731217525080254e-14,6.3867,2.766594755753579e-10,0.06386209973155363,31.751169612002446
7691,1469.0,367.25,497,124.25,1.579008596439062e-10,5.9064,8.379160523363033e-08,0.06615054375348214,23.508619046134573
7692,1213.0,404.3333333333333,377,125.66666666666667,9.508788446885831e-09,5.7788,5.178003165091317e-07,0.055313668463441296,20.881100817115623
7693,4537.0,504.1111111111111,759,84.33333333333333,2.496776741549195e-21,8.1912,8.691827391446601e-13,0.08008580658327662,40.065405708806736
7694,2547.0,636.75,567,141.75,2.1310405061429996e-09,5.7321,1.5068817912373515e-07,0.07294796776167646,22.661930416409536
7695,2438.0,406.3333333333333,560,93.33333333333333,4.236003679175109e-15,6.0735,4.980094993187429e-10,0.0687313229504566,30.903107687525377
7696,1059.0,353.0,227,75.66666666666667,5.0778433145553806e-08,5.4619,1.6440268650025278e-06,0.06969181610934244,19.21433469506781
7697,555.0,138.75,139,34.75,5.37387413372789e-12,5.7432,3.5314543652086235e-08,0.05727858311650898,24.75516230552853
7698,1543.0,257.1666666666667,249,41.5,4.64401607977884e-17,6.5315,2.7398592630056346e-11,0.047831723720224366,35.08710725487391
7699,3163.0,451.85714285714283,539,77.0,5.186378405943414e-18,6.9449,3.5667477470402126e-11,0.06904645364136153,34.70659985682165
7700,3032.0,433.14285714285717,612,87.42857142857143,2.1279195982129116e-17,6.7106,1.8983283464560772e-10,0.08314172616809892,32.29455139759249
7701,3254.0,542.3333333333334,467,77.83333333333333,6.917248316451816e-15,6.2632,2.886816897924963e-10,0.06420256879019119,31.689801344186083
7702,2959.0,493.1666666666667,751,125.16666666666667,2.5477941665280863e-15,6.3218,9.49355906032788e-10,0.07450383567394417,29.972331905241866
7703,3169.0,633.8,469,93.8,4.795571919833192e-12,6.0363,9.11982035840013e-08,0.09869241012358844,23.38641935253759
7704,4358.0,726.3333333333334,985,164.16666666666666,6.255223223483293e-14,6.5326,9.005006226893295e-09,0.09869848858782294,26.72662558024172
7705,1851.0,308.5,144,24.0,4.728639110871524e-16,6.51,2.3205389297210447e-11,0.04684881468330233,35.32674914317407
7706,508.0,169.33333333333334,99,33.0,1.6484915431482502e-09,5.6639,3.5945416719394964e-08,0.03244357506777228,24.729616929956904
7707,2191.0,365.1666666666667,656,109.33333333333333,5.6860797966009665e-19,6.389,9.129635985337115e-11,0.05559768168478651,33.350651705196434
7708,2270.0,378.3333333333333,749,124.83333333333333,6.011547946478062e-16,6.3632,6.024536004647067e-10,0.07038667508097547,30.628430816173672
7709,2825.0,470.8333333333333,637,106.16666666666667,9.844886354524576e-15,6.3183,2.5233678314792527e-10,0.06313171252883452,31.88393042548794
7710,3154.0,525.6666666666666,388,64.66666666666667,4.839806849691151e-15,6.3653,5.452811610105727e-10,0.06951484547141888,30.772280636413175
7711,3101.0,387.625,382,47.75,2.152225069722951e-20,7.5204,6.424159857135366e-12,0.07599440760687885,37.17962934569552
7712,1619.0,231.28571428571428,215,30.714285714285715,8.87266696810032e-21,7.2783,4.5079950088799633e-13,0.04248350898593759,41.01257931533439
7713,1953.0,390.6,190,38.0,1.252183569047772e-13,6.1759,3.123192494909358e-10,0.043861707667373094,31.576259457679495
7714,2313.0,578.25,462,115.5,5.11546121125049e-10,5.7413,9.153475554503287e-08,0.06713221925853617,23.38110512355009
7715,1360.0,453.3333333333333,225,75.0,7.308715170948708e-08,5.4889,2.5259519160351796e-07,0.04791649203025814,21.91666948793558
7716,4903.0,700.4285714285714,914,130.57142857142858,8.282478925300523e-16,6.577,3.748828646716753e-09,0.11581536405015906,27.99091297025989
7717,2149.0,429.8,654,130.8,3.544458264012927e-13,5.9452,2.2791731136256295e-09,0.058263525360438974,28.70884234593236
7718,256.0,85.33333333333333,80,26.666666666666668,2.554434225667544e-10,6.0542,1.5917765744445327e-09,0.017393077088457796,29.22671500401027
7719,3949.0,438.77777777777777,635,70.55555555555556,6.422444858813812e-22,8.2298,7.418765746874088e-13,0.07894104624360976,40.29388604655195
7720,4979.0,622.375,1073,134.125,2.356689514140752e-18,7.645,7.091138995508964e-10,0.12163865232869339,30.393263573708396
7721,1139.0,227.8,297,59.4,6.746500571910475e-14,6.1669,5.8814667094137e-10,0.04801258531425716,30.663104972292984
7722,3332.0,666.4,745,149.0,1.468110345818106e-11,5.7654,2.255043188566366e-08,0.08083390358085503,25.40226969487152
7723,854.0,284.6666666666667,257,85.66666666666667,2.447615488330874e-08,5.7725,5.529930386745971e-07,0.056045911004870205,20.786235344932116
7724,3498.0,388.6666666666667,392,43.55555555555556,3.6781279065941757e-22,8.4069,9.644634319250998e-13,0.08084670833454409,39.915338694670815
7725,1040.0,260.0,365,91.25,6.714479164107797e-11,5.5373,1.0127966675306161e-07,0.06827374262305383,23.23515210131622
7726,1077.0,215.4,278,55.6,5.144937656736641e-14,6.0485,2.71095716226259e-10,0.04298364457222732,31.780478632555102
7727,2687.0,447.8333333333333,899,149.83333333333334,3.2771302520655317e-15,6.1322,1.297033826336e-09,0.07746738798028374,29.522136748759923
7728,4836.0,604.5,832,104.0,8.154652302502338e-19,7.5619,7.520233769409076e-11,0.09719034731461804,33.630431534421206
7729,846.0,282.0,328,109.33333333333333,2.1366970639771568e-08,5.8162,9.047667222221506e-08,0.03902180225030373,23.397878891848947
7730,1112.0,370.6666666666667,355,118.33333333333333,5.740432741033544e-08,5.8992,4.975115498618629e-07,0.05487324373309166,20.93876664562055
7731,3234.0,359.3333333333333,567,63.0,6.457063783006847e-25,8.698,2.0367341270751403e-14,0.05693216079954596,45.48073566357569
7732,1240.0,206.66666666666666,125,20.833333333333332,1.5635334974630074e-18,6.7753,5.446220713142497e-12,0.03908516095016219,37.417881688528134
7733,3383.0,563.8333333333334,926,154.33333333333334,1.554020912513607e-14,6.4937,1.3084715307594154e-09,0.07755245220393218,29.509470318885015
7734,1740.0,348.0,506,101.2,9.285031457079433e-13,6.1636,1.1523359793517303e-08,0.07344121862344989,26.370863343468887
7735,3576.0,596.0,1115,185.83333333333334,1.4595712226140873e-14,6.5088,1.629305782687596e-08,0.10629193783644676,25.871167369620057
7736,3236.0,539.3333333333334,309,51.5,1.611100508969947e-14,6.6063,1.243422317158473e-10,0.05778662523814561,32.90496457091352
7737,1533.0,383.25,385,96.25,4.059953461081369e-11,5.8939,1.7474090431787777e-08,0.05094080024584432,25.7702073972722
7738,2164.0,432.8,489,97.8,2.1461349835568764e-12,6.2219,2.090753805305835e-09,0.057549727403548356,28.833329665217885
7739,3905.0,650.8333333333334,814,135.66666666666666,7.755937656272807e-14,6.1978,6.739346349842833e-09,0.09518690852043678,27.144744182990173
7740,863.0,215.75,230,57.5,2.7759188092211997e-11,5.7427,8.058587980951487e-09,0.04477577985273832,26.88682578090785
7741,2783.0,556.6,601,120.2,6.060177434993113e-12,5.6772,7.642029567020811e-08,0.09623111780561762,23.641468919603973
7742,770.0,256.6666666666667,328,109.33333333333333,1.5176307421866333e-08,5.9114,1.3389204412351187e-06,0.06688842261440929,19.51049833117545
7743,2223.0,555.75,171,42.75,2.0643086041350558e-10,5.7052,5.410421300199185e-08,0.06149953716540673,24.139683820491726
7744,1481.0,185.125,334,41.75,2.0358540044461588e-22,7.5889,1.2525389389097956e-13,0.05126006158371432,42.86020977893851
7745,1804.0,451.0,465,116.25,5.950632522842588e-10,5.5891,6.582055331133036e-07,0.09326676674919578,20.534958509883015
7746,2818.0,469.6666666666667,916,152.66666666666666,1.2250990189403296e-15,6.3977,4.499457892508895e-09,0.09049925915251684,27.727601662077664
7747,2497.0,312.125,269,33.625,2.123888384706855e-21,7.7697,2.155411418602268e-14,0.04298857190306309,45.39903005543078
7748,3383.0,422.875,720,90.0,4.015796276111442e-20,7.4903,6.604211697539758e-12,0.07620475981757953,37.13975077216827
7749,3677.0,525.2857142857143,871,124.42857142857143,9.520181252928353e-17,6.8802,2.0521708557916906e-09,0.10831544558054736,28.8602020048434
7750,2028.0,289.7142857142857,530,75.71428571428571,7.0390816200341255e-19,6.6876,4.724980029737356e-12,0.05515691880562458,37.622828906893425
7751,2951.0,983.6666666666666,114,38.0,1.8315999693213898e-08,5.9787,1.3503067680359392e-08,0.02667389817046943,26.142137557417136
7752,1907.0,317.8333333333333,328,54.666666666666664,3.0991133025851603e-16,6.4394,1.403008688722181e-10,0.05866546874235479,32.73075700539152
7753,3065.0,510.8333333333333,595,99.16666666666667,1.0126631291612608e-14,6.3605,5.5673905646295965e-09,0.09294081171253271,27.420351559018616
7754,1867.0,266.7142857142857,187,26.714285714285715,8.754801432710106e-21,7.0354,9.844352472533167e-14,0.03587555040611159,43.20769701466682
7755,3566.0,509.42857142857144,536,76.57142857142857,1.4890147205977897e-17,6.9535,1.7954020359068884e-11,0.06397613038987093,35.69690210764344
7756,4374.0,624.8571428571429,1036,148.0,2.84152426357805e-16,6.8916,1.7801975817512076e-09,0.1066178205965636,29.065315481112915
7757,2164.0,360.6666666666667,707,117.83333333333333,8.824347996297448e-16,6.1739,4.869209945402333e-11,0.05139635409792272,34.25752133722646
7758,1251.0,250.2,268,53.6,8.983511576630518e-14,5.9993,4.474075534602662e-09,0.06415689397006144,27.735763240754903
7759,2598.0,519.6,578,115.6,3.6917880036607165e-12,5.8197,1.8021318330417546e-08,0.07828594421650109,25.725720205262295
7760,2607.0,521.4,509,101.8,1.1644160765786986e-12,5.7596,2.316350194288811e-09,0.05839835349264739,28.68549947226053
7761,2283.0,380.5,328,54.666666666666664,1.0752039353348057e-15,6.5111,5.446258510528865e-11,0.05212094502207285,34.09594358120913
7762,4196.0,699.3333333333334,761,126.83333333333333,1.996857572541205e-14,6.3767,7.42120907391754e-10,0.0722452558400828,30.327626696954333
7763,1829.0,261.2857142857143,357,51.0,1.1877731591250276e-19,7.088,1.9869928627570236e-12,0.050095600821345135,38.87255044818635
7764,2684.0,536.8,886,177.2,4.57052799797154e-12,5.8836,4.3256685125051276e-08,0.08871715473733377,24.462501647125112
7765,758.0,189.5,303,75.75,1.0986516380550721e-11,5.7841,4.8890806937459076e-08,0.060469707455453,24.28586154203137
7766,1193.0,149.125,267,33.375,3.7064981401845675e-24,8.3224,4.2997277068342354e-16,0.029063244489483338,51.046604218485015
7767,437.0,109.25,182,45.5,2.8987566264933724e-13,6.1408,1.6921512666926313e-09,0.03452019157480408,29.13849431274305
7768,3821.0,636.8333333333334,527,87.83333333333333,4.7478471136308697e-14,6.3925,3.707122550483186e-09,0.08833435004697034,28.00705304526245
7769,2070.0,690.0,299,99.66666666666667,2.2747152696810243e-07,5.5871,3.387339516317981e-06,0.08053260466797844,18.1714159725246
7770,1705.0,426.25,102,25.5,3.3166484403795115e-10,5.9399,3.45201005701176e-08,0.057061783550698505,24.787988091459244
7771,6639.0,829.875,960,120.0,9.716709097752554e-18,7.3724,5.974771908240965e-10,0.11957272674485227,30.640397310781196
7772,3678.0,613.0,1049,174.83333333333334,4.1210359007694505e-14,6.4743,5.2572938653916124e-09,0.0922773856127718,27.503032474926954
7773,1289.0,429.6666666666667,201,67.0,4.7809134585803187e-08,5.5474,3.5242550309878536e-07,0.05121692090286326,21.436178336256127
7774,1468.0,293.6,378,75.6,6.486129288461024e-16,6.0845,9.647274306954033e-09,0.07160031727439103,26.627231465937207
7775,1597.0,266.1666666666667,355,59.166666666666664,7.828476228184879e-19,6.6415,9.847911093799248e-14,0.023668351745847135,43.207175591084244
7776,4008.0,572.5714285714286,1033,147.57142857142858,2.8367089700611706e-17,7.0281,4.2207625672586046e-10,0.09086084452523678,31.14177727396632
7777,3245.0,463.57142857142856,321,45.857142857142854,9.73033769336827e-18,7.1331,1.173942830123007e-11,0.061026199932507595,36.30984689145127
7778,1700.0,340.0,284,56.8,3.91852635141339e-13,5.9023,4.46148569430536e-09,0.06413107216801323,27.739828640054682
7779,2881.0,576.2,272,54.4,3.702000106326555e-12,6.2398,4.132863763885619e-09,0.06343392497397451,27.850211046626598
7780,2146.0,306.57142857142856,476,68.0,9.285619535942655e-19,6.8463,1.2512816969710106e-11,0.061460347326155525,36.21780242845901
7781,2902.0,414.57142857142856,601,85.85714285714286,1.3624613849853047e-17,6.6728,5.926035474119649e-11,0.07305340647763119,33.974141781251305
7782,1772.0,196.88888888888889,342,38.0,5.086247760029914e-25,8.6341,9.800400590993508e-15,0.053269265872534104,46.53608070277359
7783,4021.0,574.4285714285714,622,88.85714285714286,2.5608203960761293e-16,6.8701,4.869928248401566e-10,0.09231670279529298,30.935380432508065
7784,1535.0,383.75,508,127.0,1.3446952519640127e-10,5.6271,1.0024535670977355e-07,0.0681570383967509,23.24996125054305
7785,1016.0,169.33333333333334,212,35.333333333333336,6.158242140918763e-18,6.8057,3.4194992675840294e-11,0.049175107091523444,34.76742396340513
7786,984.0,246.0,413,103.25,3.1004968780036715e-11,5.7245,1.5640169346983252e-07,0.07340183354374896,22.608240530419838
7787,1232.0,410.6666666666667,438,146.0,5.4564749863032336e-08,5.7036,9.008046231315815e-07,0.06179112770526182,20.082282432539518
7788,2226.0,371.0,656,109.33333333333333,2.7503881875973443e-15,6.0878,2.3823970656980163e-10,0.06267967965354718,31.966867066748936
7789,3185.0,530.8333333333334,839,139.83333333333334,1.0522150574789208e-14,6.3097,1.4855262265459908e-09,0.07879252903850079,29.32637877821459
7790,901.0,300.3333333333333,213,71.0,2.8518307409563796e-08,5.7795,7.435992883500263e-09,0.02367379012207187,27.00282746443675
7791,2700.0,540.0,800,160.0,3.5706410217266153e-12,5.5695,6.239276474263277e-08,0.09348317660118177,23.934046019676867
7792,1789.0,255.57142857142858,503,71.85714285714286,5.214861323644264e-20,7.1363,4.63397837614886e-12,0.05503786211630276,37.65088582657673
7793,1943.0,388.6,528,105.6,1.6380647833898105e-12,6.1235,1.2093744350877634e-09,0.05322064234803979,29.623091866627938
7794,564.0,188.0,131,43.666666666666664,2.3605884311396405e-09,5.7262,5.479734036508234e-07,0.055943791421495574,20.799390791741462
7795,1637.0,272.8333333333333,370,61.666666666666664,2.4976684868780615e-17,6.7245,1.2467003318195043e-12,0.032506503607200594,39.545022411053424
7796,3866.0,552.2857142857143,945,135.0,8.056340611418119e-17,6.6189,7.735160037423339e-10,0.09718689348043956,30.267849808096724
7797,768.0,256.0,293,97.66666666666667,1.7288816678769198e-08,5.7414,1.2464259865763308e-06,0.0659376248042253,19.6137713519336
7798,2401.0,300.125,443,55.375,2.1319012873630816e-21,7.9836,9.00438562651849e-13,0.062437486059546896,40.01443738980977
7799,1309.0,327.25,233,58.25,1.0571923709901085e-10,5.7362,1.3690057946819762e-07,0.07179059416624382,22.800368111011448
7800,3087.0,617.4,862,172.4,9.189320947331236e-12,5.5748,4.485730975560367e-08,0.08917885441439868,24.410081659375372
7801,1462.0,243.66666666666666,281,46.833333333333336,7.73676063325957e-17,6.7092,2.8403888303698044e-10,0.06407258184567287,31.713192510253382
7802,3025.0,605.0,774,154.8,6.56140783088528e-12,5.9397,9.957962813399614e-08,0.09993983840256049,23.259574131224976
7803,3342.0,477.42857142857144,905,129.28571428571428,5.376555211481863e-17,6.6718,2.9920589130551283e-10,0.08745294923129088,31.63814236698507
7804,1444.0,361.0,411,102.75,1.7058928554393187e-10,5.8449,8.203369563497343e-09,0.044908861595262244,26.861136230350372
7805,1896.0,379.2,534,106.8,3.0296222863273393e-13,5.9632,6.089298450304327e-09,0.06704505501426732,27.291076829560414
7806,412.0,206.0,141,70.5,3.6999372376713602e-06,5.9096,1.2294649061800911e-05,0.059214631940946796,16.311609919171406
7807,1567.0,522.3333333333334,65,21.666666666666668,7.873669332341593e-08,5.595,8.9274120287848e-08,0.03891751628929914,23.417182746614774
7808,1680.0,336.0,577,115.4,5.0291246287838036e-14,6.0244,2.0597749171867403e-09,0.05742712959829894,28.854866159102095
7809,892.0,178.4,282,56.4,8.126784050485043e-15,6.0274,8.71554621708729e-10,0.0507874459204654,30.095689865705776
7810,777.0,194.25,305,76.25,9.622182411618874e-12,5.8345,1.3209384443194112e-08,0.048619866645871423,26.173861520481058
7811,4831.0,805.1666666666666,957,159.5,2.876206431716168e-13,6.4806,4.3653127405556104e-08,0.12022697508215356,24.449339743712414
7812,3282.0,547.0,822,137.0,2.1704969891668527e-14,6.273,5.578838017248597e-10,0.06971367363953614,30.73931628583766
7813,430.0,107.5,77,19.25,4.9666504461998475e-14,5.9619,4.649242473804841e-10,0.027833235834678848,31.00228527960234
